"BoxID","Lon","Lat","1997 Jun","1997 Jul","1997 Aug","1998 Jun","1998 Jul","1998 Aug","1999 Jun","1999 Jul","1999 Aug","2000 Jun","2000 Jul","2000 Aug","2001 Jun","2001 Jul","2001 Aug","2002 Jun","2002 Jul","2002 Aug","2003 Jun","2003 Jul","2003 Aug","2004 Jun","2004 Jul","2004 Aug","2005 Jun","2005 Jul","2005 Aug","2006 Jun","2006 Jul","2006 Aug","2007 Jun","2007 Jul","2007 Aug","2008 Jun","2008 Jul","2008 Aug","2009 Jun","2009 Jul","2009 Aug","2010 Jun","2010 Jul","2010 Aug","2011 Jun","2011 Jul","2011 Aug"
233,100.7171,31.26203,-8.8372974,-16.797195,-15.069911,-12.09839,-16.679186,-18.097351,-12.804429,-16.699844,-19.406946,-12.373924,-15.934718,-18.635479,-16.711943,-15.047289,-18.572844,-9.5526361,-15.747073,-16.668175,-8.8082399,-14.449457,-17.266268,-11.628158,-16.510504,-17.878916,-8.6736774,-18.93115,-18.666935,-10.080797,-14.674538,-14.795063,-11.250669,-16.791861,-17.010914,-10.180726,-13.554233,-19.494867,-7.3319478,-14.650038,-16.607906,-11.594893,-18.054722,-19.475321,-13.998053,-16.768339,-16.254194
234,101.375,31.26203,-7.9103298,-16.951363,-14.427898,-11.026366,-16.116966,-17.110662,-12.45723,-16.430752,-18.416235,-13.143181,-15.26738,-17.710026,-15.086787,-14.50889,-18.454992,-9.6928158,-14.52329,-16.709641,-9.1966267,-14.009171,-16.640306,-12.337169,-15.412082,-16.808006,-8.7475519,-17.835243,-18.161747,-11.006708,-14.840773,-15.424401,-10.999799,-16.564898,-16.81288,-11.411994,-13.580076,-18.054567,-7.3577409,-14.120158,-16.109655,-11.15783,-16.492237,-18.774605,-12.610681,-15.662747,-16.503716
235,102.0329,31.26203,-7.2536678,-16.109812,-14.184508,-10.617055,-15.817772,-16.389833,-12.116367,-16.390755,-17.70755,-13.958528,-14.573603,-17.128305,-14.559573,-14.258857,-17.858402,-9.9135323,-14.177422,-17.339096,-9.4611063,-14.529314,-16.439304,-13.81668,-15.306319,-16.564745,-9.0903053,-17.333887,-18.312237,-11.814713,-15.497581,-15.820122,-11.827925,-16.845047,-17.667545,-13.203571,-14.66545,-17.458366,-7.9994779,-14.202724,-15.937926,-11.891352,-16.458403,-18.07115,-11.71217,-14.833562,-16.98329
236,102.69079,31.26203,-7.9853396,-16.50276,-13.368117,-11.189428,-15.674116,-17.243477,-13.090337,-15.68732,-18.002407,-13.704421,-14.691765,-17.261566,-14.878197,-14.208678,-17.490377,-10.480831,-13.848461,-16.96656,-10.22265,-15.179505,-16.870922,-14.576953,-15.82184,-16.971981,-9.9918671,-16.130938,-18.943079,-12.268764,-14.853631,-15.155272,-12.406526,-17.159931,-16.817631,-12.834231,-15.285168,-19.44636,-8.0181074,-14.912293,-14.945032,-11.887357,-17.135204,-17.503441,-12.99255,-15.119152,-15.597951
237,77.690788,31.769072,-2.5733843,-5.2279301,-8.5941019,-5.6707778,-7.2461081,-7.0660486,-1.1685015,-7.5331502,-6.6162863,-5.1936226,-7.7350249,-5.2421236,-2.9630113,-8.1622505,-6.6030273,-1.0245227,-0.10680214,-8.0849714,-2.724324,-10.42073,-9.4241161,-1.5258218,-2.7891474,-9.8000641,-2.3684571,-12.614281,-4.4831667,-2.8801444,-7.6006374,-9.6594181,-5.842432,-5.5232501,-5.884973,-5.0648417,-6.7930036,-12.10203,-0.77267903,-4.1869073,-4.7926512,-5.1812286,-10.443531,-11.162493,-2.5275781,-6.8182759,-14.473004
238,78.348686,31.769072,-1.8774691,-11.039656,-8.0086517,-6.8159428,-8.9159145,-7.4030247,-2.4683802,-9.3283443,-9.4683971,-7.6017675,-7.2655792,-6.1420679,-3.5447028,-8.9844074,-9.9110279,-1.2618263,-1.4066951,-8.6328964,-5.0855994,-10.800249,-12.638494,-4.1966128,-6.4379139,-12.594828,-4.0820498,-12.74867,-5.506701,-4.0180616,-9.0256224,-12.668504,-7.6446619,-5.2874651,-6.5915461,-6.9501743,-8.2383671,-13.582449,-1.8180603,-7.1102462,-5.2604604,-6.9840631,-11.550117,-13.071547,-2.9971018,-9.1248226,-13.549107
239,79.006577,31.769072,-3.1026642,-10.758166,-9.0849762,-9.3989706,-11.181605,-10.028583,-4.5544834,-10.629468,-10.64632,-12.475836,-9.2187805,-7.8659387,-4.8712168,-12.517726,-12.212703,-2.1106484,-2.0061309,-9.8080721,-2.559135,-12.57507,-13.579043,-3.3294668,-7.6278872,-13.833582,-5.7631607,-14.540303,-7.7861357,-6.1745181,-11.1329,-14.231179,-6.4950395,-7.5416737,-8.5768938,-8.3809185,-9.5599432,-15.0797,-1.9369935,-10.145394,-7.9704056,-5.9563026,-14.170649,-15.24006,-2.949393,-9.8338833,-14.60111
240,79.664474,31.769072,-4.5212293,-12.207498,-11.490908,-6.6856084,-10.038491,-11.640322,-3.9503996,-12.157082,-11.291834,-15.174423,-12.269273,-10.203728,-5.8802791,-11.643439,-12.602534,-3.8810894,-3.0751789,-11.008632,-4.3186975,-13.328829,-13.502914,-4.8405623,-7.029376,-13.437743,-4.190937,-16.02759,-7.2848806,-5.1220846,-10.230684,-15.729445,-8.2220478,-8.2067823,-9.8054399,-7.6610093,-9.7408972,-15.674308,-1.3634598,-8.2552156,-8.6628504,-7.2623606,-14.917667,-18.341825,-3.818821,-10.731235,-14.392204
241,80.322365,31.769072,-6.4531555,-11.946766,-11.401957,-8.0185099,-10.448649,-12.666204,-5.5215931,-11.755547,-11.568775,-13.065903,-13.48243,-11.078484,-6.4352832,-12.523797,-11.138613,-4.6214333,-3.0203335,-11.009308,-5.3339634,-14.216386,-14.199173,-5.4404254,-5.970263,-14.695225,-6.7239599,-15.708129,-8.6046829,-6.5447516,-9.5430565,-15.256144,-6.8498926,-9.3251953,-10.551599,-8.0752592,-10.166989,-15.700606,-1.1773459,-8.6179695,-8.3858442,-6.4183345,-14.104902,-17.173622,-4.9309855,-10.13258,-14.511808
242,80.980263,31.769072,-7.3982792,-12.231421,-11.453183,-8.2511187,-10.70117,-13.170761,-5.7890515,-12.777148,-13.083013,-13.399212,-14.11446,-12.902426,-6.4016981,-13.233479,-11.200996,-4.7800636,-3.3255336,-10.295894,-7.0649905,-14.855921,-14.441895,-6.9600635,-5.8234777,-15.33599,-6.715405,-15.234475,-9.6419601,-7.3970923,-10.552387,-14.988453,-6.8424201,-9.5667439,-10.441406,-7.9822831,-10.931673,-16.971043,-1.1478429,-10.130248,-7.9900999,-5.8446493,-13.788809,-16.675959,-4.5652184,-9.6904678,-15.101216
243,81.638161,31.769072,-7.1783786,-10.306305,-12.819815,-8.8609629,-10.700761,-12.865102,-4.9000211,-13.670047,-12.756681,-12.561053,-13.99874,-12.520018,-6.0953984,-15.11201,-12.553811,-5.0024772,-3.7790642,-10.588763,-6.7801476,-13.688466,-13.575298,-8.3979149,-6.1701374,-15.293887,-7.1708698,-14.008156,-9.4672403,-7.2468157,-11.135275,-15.063648,-7.9524879,-10.292759,-11.180685,-8.0790014,-11.154075,-16.049864,-0.71063548,-11.598283,-9.0988283,-4.6921792,-13.602468,-17.23049,-4.5384488,-9.7372189,-13.883867
244,82.296051,31.769072,-6.9104743,-11.758104,-13.330264,-8.3572092,-11.067967,-13.255383,-4.9128871,-12.927823,-12.943479,-10.267046,-14.778727,-11.997809,-6.4067507,-15.197782,-14.588919,-4.7921658,-3.6686659,-11.734016,-7.488049,-13.380082,-14.783941,-7.3261518,-7.4449186,-14.910403,-6.1040463,-14.972532,-8.7236366,-7.2300611,-11.703934,-15.670409,-7.4309912,-11.125127,-11.551845,-7.7360859,-11.439121,-14.466612,-1.1238323,-11.194291,-8.5871878,-4.3758054,-14.094093,-17.379946,-5.1511688,-9.6473627,-13.716984
245,82.953949,31.769072,-7.3135438,-12.371984,-13.324215,-8.8580599,-11.471783,-13.926437,-5.3272042,-10.842022,-14.328276,-9.8136482,-15.71144,-13.306671,-6.8990436,-16.778414,-15.681794,-5.0720081,-3.0656333,-12.485393,-7.436337,-13.274825,-14.990217,-8.7184601,-8.4092216,-14.694422,-6.6783814,-15.890946,-10.438072,-6.9344339,-11.489874,-15.923855,-6.4102864,-12.428516,-12.507842,-7.7627563,-11.929687,-15.225837,-1.5964926,-11.72226,-8.7065163,-4.8136439,-15.405235,-17.303492,-5.8282685,-10.284101,-13.054321
246,83.611839,31.769072,-7.9316835,-12.163953,-12.910203,-10.877575,-11.767132,-15.253788,-6.5160804,-10.0305,-15.843164,-10.500064,-14.374946,-12.95155,-8.6313143,-16.447552,-13.729161,-4.4576864,-3.5171919,-11.853606,-6.7558956,-13.527164,-15.493285,-9.5638332,-8.5567846,-15.018515,-7.6750097,-15.522161,-10.057065,-8.7925968,-11.295575,-16.553841,-7.305994,-12.600999,-13.587592,-8.612854,-11.982921,-14.938606,-2.5575588,-12.271566,-7.731173,-5.8410959,-13.811625,-16.909201,-6.6983738,-10.347244,-13.640509
247,84.269737,31.769072,-7.5557299,-9.8030281,-13.072366,-9.9219122,-11.545388,-14.420057,-6.259171,-8.4128571,-14.39818,-9.5404568,-13.192616,-11.624401,-7.8348122,-16.649197,-13.1142,-3.8188665,-3.1714127,-11.674931,-5.7946701,-12.454623,-15.613792,-9.3832254,-7.6922817,-14.927016,-6.7134695,-14.844688,-10.158673,-8.2434092,-10.72691,-16.768471,-6.5813742,-12.222395,-11.973737,-7.9097209,-11.308071,-13.075592,-2.7461238,-11.982043,-7.198204,-4.9231119,-12.378591,-15.189846,-6.3487287,-9.4443188,-13.171554
248,84.927635,31.769072,-7.8239956,-10.777119,-13.453491,-9.1643867,-11.508888,-14.696504,-6.8842421,-8.6738787,-15.553276,-8.7349253,-14.322261,-13.638862,-7.8463902,-15.674188,-13.255337,-3.6902595,-5.0419073,-11.852368,-5.351696,-11.615876,-15.516812,-9.8121557,-7.8731694,-15.238592,-6.1841073,-14.560047,-10.659031,-9.2151175,-10.319895,-17.663218,-6.4052744,-11.885073,-12.470112,-8.8635845,-11.01542,-13.067885,-2.9649444,-13.108291,-7.9032364,-4.4108353,-13.524274,-14.808399,-6.9243331,-9.5686884,-12.706823
249,85.585526,31.769072,-7.872889,-10.26922,-13.581577,-10.358219,-11.594282,-15.045031,-6.7495255,-9.9579077,-16.455637,-10.132377,-14.258082,-14.876373,-8.8513269,-15.61575,-13.079556,-4.2577963,-6.9651637,-11.355025,-5.4618998,-12.40986,-15.434071,-9.692709,-8.7816639,-14.119158,-5.4863563,-14.740311,-11.697407,-9.7919407,-10.851505,-16.381174,-6.4780316,-11.985888,-12.685699,-9.3006945,-10.845106,-13.221864,-3.0972807,-13.691508,-8.3828421,-4.4683809,-12.449464,-15.295329,-7.4929256,-9.3016014,-13.007078
250,86.243423,31.769072,-7.5164495,-10.870116,-14.592994,-10.362512,-11.696001,-15.23848,-7.8214126,-9.1537352,-16.52393,-9.8882122,-13.69259,-14.956017,-9.9477463,-16.492319,-13.446601,-4.3493476,-8.7117405,-11.647227,-5.7272482,-12.791225,-15.472795,-9.6693335,-9.0421658,-13.563274,-5.0960217,-15.396214,-13.230672,-10.065659,-10.825905,-16.37999,-6.4425201,-13.138244,-13.447107,-9.4892092,-11.391683,-12.758282,-3.0732675,-13.440159,-9.0099545,-4.5837946,-12.090007,-16.061142,-7.591332,-8.9207926,-12.932378
251,86.901314,31.769072,-7.5237393,-11.976718,-14.684154,-11.438663,-12.267135,-15.613927,-9.4464293,-8.9121475,-16.810047,-10.169873,-13.158072,-15.252516,-10.337732,-15.925508,-12.801519,-5.068644,-8.6191511,-12.257839,-5.9767389,-14.053189,-15.879657,-10.784591,-9.9731274,-13.792659,-5.335814,-15.336567,-14.739562,-11.324049,-11.455971,-16.419813,-6.2505407,-13.778256,-14.075087,-9.1669016,-12.224043,-13.158465,-2.9016707,-13.379667,-9.8259153,-4.2110949,-12.369461,-16.570038,-7.8694677,-9.8074198,-12.741185
252,87.559212,31.769072,-7.0720773,-13.143325,-15.558293,-12.502873,-11.957658,-16.059158,-10.137435,-10.115744,-16.898159,-10.306108,-13.607597,-16.852247,-10.506544,-16.263538,-14.256147,-6.3843293,-9.1651926,-12.120529,-5.829443,-15.027774,-16.350504,-13.533015,-10.466052,-14.250366,-5.972373,-15.064426,-15.32653,-12.521815,-13.327227,-16.918135,-6.0132928,-14.215989,-15.238025,-8.8753567,-12.72752,-11.380418,-3.0404816,-14.455378,-10.296515,-3.9944541,-11.670907,-17.6668,-7.760745,-11.137369,-13.228272
253,88.217102,31.769072,-7.6929622,-13.67198,-15.697167,-13.159183,-12.575112,-16.274361,-12.168449,-9.6641293,-17.087494,-10.289805,-13.237291,-16.571964,-11.316421,-16.531942,-15.166398,-4.5530128,-9.3472834,-12.29625,-6.7347655,-15.200204,-16.732273,-10.439593,-11.830349,-14.583027,-6.660007,-15.014675,-15.906144,-10.76418,-12.673611,-16.463018,-5.68048,-14.658192,-14.681687,-10.383615,-13.625319,-13.562042,-2.6772547,-13.573248,-10.256626,-4.2870231,-11.462604,-18.031698,-8.5149269,-11.430674,-12.913979
254,88.875,31.769072,-7.1242599,-14.548285,-16.155901,-13.655046,-12.352604,-17.20583,-13.009396,-11.364149,-18.007725,-11.303837,-15.03184,-17.991802,-10.730465,-17.06278,-16.709549,-4.6790876,-9.6668587,-12.699648,-6.3666072,-15.433801,-17.532406,-12.287077,-12.328356,-15.881721,-6.9161077,-14.776471,-16.785872,-11.308167,-13.51704,-17.571255,-6.2523146,-15.350057,-15.638865,-11.487774,-14.180165,-14.306737,-2.9809396,-14.579576,-10.636671,-4.8304224,-12.560523,-18.802641,-8.9807205,-13.405186,-13.059202
255,89.532898,31.769072,-7.4975114,-15.580879,-16.541761,-13.418098,-13.359744,-17.5746,-14.086545,-12.447229,-18.492186,-11.203594,-16.290653,-18.484764,-11.705591,-17.284649,-16.747679,-5.3039203,-10.337766,-12.541318,-7.1368403,-15.483707,-17.041155,-10.542772,-13.515722,-16.473875,-7.6717529,-16.111084,-16.992096,-10.451871,-13.543109,-17.135159,-6.7948713,-16.12468,-16.294308,-13.127041,-14.432364,-15.513049,-2.296562,-13.947352,-11.553676,-5.3569145,-13.55568,-18.830473,-9.5046034,-13.521029,-13.276307
256,90.190788,31.769072,-8.0284138,-16.389309,-16.810471,-12.67875,-14.035419,-17.900303,-14.949471,-12.736235,-18.985226,-11.748961,-17.755074,-19.494457,-12.115489,-16.681593,-16.789022,-5.9653602,-10.680307,-12.352747,-7.2294731,-16.046835,-17.280331,-10.110267,-14.854773,-18.234015,-7.6180263,-15.9539,-17.575085,-9.4831038,-14.572064,-17.759634,-6.7606997,-16.3696,-16.452785,-14.658214,-14.970652,-16.057175,-2.2062109,-14.701599,-12.10791,-6.1290908,-14.067952,-19.429382,-9.8183317,-13.576385,-13.717921
257,90.848686,31.769072,-8.7671595,-15.620053,-15.678333,-12.619341,-15.128364,-18.046295,-14.542949,-12.869004,-19.041931,-11.962473,-16.709717,-18.193287,-12.862113,-15.295129,-16.640356,-6.3935299,-12.055588,-11.991832,-7.9648981,-15.552871,-16.777071,-9.0573006,-15.245167,-17.276827,-5.9197068,-15.047408,-16.961704,-8.1110973,-14.265966,-18.224066,-7.1718826,-16.938452,-16.379784,-11.550131,-15.066992,-16.07151,-2.7994735,-13.667752,-12.458024,-6.2818909,-14.157851,-18.884789,-10.576311,-13.540296,-13.571554
258,91.506577,31.769072,-8.2088146,-14.328401,-14.774246,-12.945469,-15.726893,-18.176048,-15.246165,-12.802796,-19.285881,-12.522892,-17.164085,-18.315069,-13.31936,-15.18397,-17.48255,-7.1714139,-13.397067,-12.192663,-7.4771352,-14.510686,-16.723845,-9.8429127,-15.962454,-17.437632,-5.9708805,-14.767051,-17.26726,-8.0595379,-13.972715,-18.431671,-7.8479667,-16.931347,-17.049648,-11.990946,-15.154366,-16.319941,-3.4990246,-13.806856,-12.820704,-6.6841426,-14.781036,-19.275928,-10.7712,-14.021056,-13.632301
259,92.164474,31.769072,-8.105772,-14.973429,-14.549529,-12.719519,-16.266335,-18.357927,-15.368753,-13.523466,-19.588755,-13.549369,-17.417267,-18.619518,-14.12295,-15.510615,-17.979919,-7.7726526,-14.517172,-13.521086,-7.7532167,-13.940995,-16.775902,-10.015373,-16.518099,-17.660288,-6.5127339,-15.713663,-17.758486,-7.8250623,-14.471442,-18.468613,-7.6727328,-17.330721,-17.445045,-12.647382,-15.966121,-17.128052,-4.0496197,-13.6165,-13.340177,-7.1353693,-15.1841,-19.516453,-11.042585,-14.474516,-14.937282
260,92.822365,31.769072,-9.5490284,-16.079628,-15.162783,-14.661427,-17.050777,-19.209883,-14.803508,-14.509743,-20.219709,-14.023269,-18.104185,-19.059092,-14.916285,-16.010628,-18.843546,-9.0275736,-14.88215,-13.839592,-9.0298901,-14.258271,-17.968874,-11.159007,-17.667919,-18.198179,-8.6508293,-16.52424,-18.601215,-10.24006,-14.700626,-18.296755,-9.5836725,-18.067831,-18.563799,-13.577579,-16.905893,-18.33173,-5.3942647,-14.906245,-13.894598,-9.0692825,-15.97456,-20.521225,-11.870148,-15.513797,-15.981312
261,93.480263,31.769072,-10.169496,-15.67184,-14.925113,-13.026053,-17.429335,-19.876698,-14.851636,-14.439085,-20.330647,-15.461992,-18.057947,-18.964762,-16.652126,-16.606428,-19.041008,-9.8748112,-15.364488,-13.800149,-10.498609,-16.122583,-16.702204,-11.262475,-17.764019,-17.996132,-8.2432299,-16.80933,-18.134178,-8.4047928,-14.321276,-17.370436,-9.4100018,-17.903913,-17.716644,-12.938684,-16.842756,-18.697529,-5.4119124,-13.154207,-14.81331,-8.9940224,-15.699492,-19.536077,-12.65115,-16.054058,-16.249449
262,94.138161,31.769072,-9.9174538,-16.073519,-15.151799,-13.781234,-17.359102,-19.830421,-16.174397,-15.128222,-20.324881,-15.623178,-17.871002,-19.638683,-16.444263,-16.486309,-19.420574,-11.085807,-15.861914,-15.048069,-10.684439,-16.404213,-16.974819,-11.780597,-18.25532,-18.04178,-8.3936825,-16.917736,-18.515213,-9.1150513,-14.834242,-17.950397,-10.554595,-18.105692,-18.611549,-13.168882,-17.099014,-18.955099,-6.4346781,-14.538962,-15.558146,-10.665568,-16.089235,-19.840965,-12.651039,-16.913254,-16.965471
263,94.796051,31.769072,-10.945458,-15.588384,-14.786351,-13.64703,-17.631607,-20.550051,-16.381598,-15.127978,-21.006477,-15.570278,-18.108942,-20.276999,-17.854622,-16.625183,-20.277403,-12.147012,-16.554256,-15.094296,-12.105277,-15.901572,-17.76318,-13.751737,-18.712343,-18.725666,-8.4266844,-16.674463,-19.823011,-10.363923,-14.828113,-16.289961,-10.988909,-17.85013,-18.867071,-13.180237,-17.425999,-19.998911,-6.6987877,-15.256318,-16.10462,-11.12124,-16.679712,-20.667507,-13.658949,-17.775511,-16.666576
264,95.453949,31.769072,-10.683673,-15.648874,-15.613232,-13.588865,-17.415186,-20.490379,-15.420697,-15.126768,-20.87229,-14.913318,-18.217138,-20.193697,-17.407183,-15.854319,-20.435026,-12.029042,-16.484268,-14.855808,-11.98442,-15.634263,-17.949059,-13.858424,-18.522467,-18.667482,-8.1558075,-16.80789,-20.023987,-10.91189,-15.388219,-16.782074,-10.351878,-17.892246,-18.91675,-13.004444,-17.466656,-19.893118,-6.8714356,-15.749423,-16.010536,-11.529614,-17.308645,-20.64337,-13.882281,-18.043848,-17.309809
265,96.111839,31.769072,-11.062278,-15.281944,-16.910172,-14.236939,-17.143929,-20.561022,-16.315725,-15.436856,-20.827806,-14.870227,-18.122194,-19.70764,-17.678179,-16.361315,-20.044388,-12.306326,-16.818615,-14.12558,-11.700119,-15.933931,-17.495949,-14.048364,-17.855476,-18.300602,-9.6713972,-17.350204,-19.332827,-10.805562,-14.914862,-16.38961,-10.14403,-17.690207,-18.228176,-12.223798,-16.47867,-19.616158,-7.2327824,-15.573643,-15.209986,-11.343084,-17.502661,-20.170902,-14.270576,-18.44393,-16.927647
266,96.769737,31.769072,-10.645496,-15.93131,-17.720503,-14.252329,-17.05652,-20.108257,-16.422445,-15.855605,-21.591585,-14.261575,-18.057835,-19.988991,-17.691601,-17.232002,-20.253124,-11.239533,-17.112593,-14.467039,-11.288417,-15.810854,-18.568247,-14.027839,-18.524746,-18.965044,-9.8545256,-18.060936,-19.187983,-10.612454,-15.522586,-18.186132,-10.345082,-18.074949,-19.205473,-11.555455,-16.213873,-20.221098,-7.3927512,-16.197414,-15.74458,-11.438427,-17.832043,-20.48971,-14.257992,-18.457745,-17.124123
267,97.427635,31.769072,-10.762294,-16.048378,-16.669134,-14.113011,-17.129932,-19.766352,-14.862168,-16.161724,-21.074842,-14.213799,-17.573521,-19.427105,-17.491753,-16.731604,-19.795675,-11.064881,-16.85434,-14.719281,-11.329352,-16.18906,-17.947781,-13.752416,-18.584171,-19.023149,-10.015199,-17.789766,-18.869385,-10.394344,-14.926884,-15.278702,-10.618599,-17.422728,-18.692385,-11.017563,-15.865438,-20.164209,-7.2353454,-15.553494,-15.921372,-11.507152,-17.665085,-19.925594,-14.265851,-18.103762,-16.495022
268,98.085526,31.769072,-11.119983,-16.343332,-15.874172,-13.922458,-16.227468,-19.418713,-14.04706,-15.522549,-20.749243,-13.425797,-17.477234,-19.250677,-17.831488,-16.066252,-19.163061,-10.658258,-16.584017,-14.948736,-10.811238,-15.517248,-17.060541,-13.024553,-18.445616,-19.004944,-9.5033569,-18.071442,-18.565928,-9.8414345,-14.445522,-13.546775,-10.693316,-16.515633,-18.19536,-10.334234,-14.672992,-20.178122,-6.9521875,-14.408363,-15.982718,-11.622711,-17.753942,-19.644037,-14.423154,-17.70322,-15.641973
269,98.743423,31.769072,-10.758642,-16.87686,-16.033102,-13.617714,-16.24136,-18.788462,-14.322438,-15.468355,-20.670582,-13.357043,-17.276495,-19.320139,-17.891502,-15.173217,-19.050419,-10.931154,-16.527718,-15.213542,-10.088752,-13.920123,-16.763433,-12.56162,-17.716671,-18.43828,-8.1573639,-18.117132,-18.505249,-9.4482822,-13.575089,-13.895487,-10.577477,-15.633383,-17.562529,-9.9342985,-13.439872,-19.986557,-6.6900916,-13.169656,-16.14657,-11.413202,-17.469028,-19.692541,-14.490633,-17.39093,-15.014429
270,99.401314,31.769072,-10.653109,-17.710279,-16.38859,-12.488568,-16.266581,-18.17248,-14.621902,-16.168472,-21.352776,-13.186821,-16.491051,-19.152193,-17.66054,-14.843549,-18.801527,-10.872492,-16.31015,-15.851564,-7.7894392,-13.149183,-16.522522,-12.350947,-16.142845,-18.718576,-7.8492575,-18.718237,-18.722063,-9.176609,-14.795958,-15.306419,-10.489296,-15.254813,-17.183216,-9.3445683,-12.987491,-20.246626,-6.7919836,-13.789274,-16.595682,-10.759703,-18.336683,-19.501293,-14.138248,-17.590609,-15.448223
271,100.05921,31.769072,-11.048958,-16.361097,-16.364359,-12.181109,-17.163998,-18.12348,-14.446198,-17.307606,-20.891426,-14.10628,-15.384928,-18.920994,-18.864656,-15.726764,-19.383457,-11.411571,-16.01078,-15.11232,-6.5498853,-12.913472,-16.681868,-11.713296,-16.156136,-18.663315,-8.2806721,-19.130367,-18.121037,-9.5369024,-15.415794,-12.878563,-9.9237967,-15.65225,-17.378521,-9.3025665,-13.664047,-19.455194,-7.9892492,-13.807425,-17.065008,-10.848411,-17.457569,-19.382214,-14.404741,-18.196842,-15.5514
272,100.7171,31.769072,-9.8419094,-16.413824,-14.874831,-12.281376,-16.651604,-18.373995,-13.356603,-16.818016,-19.900076,-13.554098,-15.837457,-19.126503,-17.092197,-15.368262,-18.51808,-10.067166,-15.881501,-15.270913,-8.5949593,-13.620124,-17.353266,-11.919877,-16.853617,-18.014753,-9.205492,-18.628443,-18.701481,-9.850956,-14.04092,-13.506047,-11.640429,-16.082287,-16.72979,-10.189385,-13.255048,-19.296867,-6.9806743,-13.851034,-16.51758,-11.997881,-17.866096,-19.399168,-13.660995,-16.71339,-15.109297
273,101.375,31.769072,-9.3135004,-16.529484,-14.502883,-11.788164,-16.877893,-18.700348,-13.751039,-16.511583,-19.254786,-12.648526,-16.504591,-18.72311,-16.058262,-14.868327,-17.999826,-9.9349604,-15.275305,-16.683962,-10.129854,-13.866752,-17.256006,-12.236721,-16.373108,-17.699068,-8.4075603,-17.091156,-18.70257,-10.875468,-12.986746,-15.519097,-11.030844,-15.905783,-16.46475,-9.4258394,-13.716012,-19.328909,-6.8739691,-14.188596,-15.800511,-12.084726,-16.429272,-18.929615,-13.833223,-16.009157,-15.338141
